,formula,Tc,P,prm0,prm1,prm2,prm3,prm4,prm5,prm6,prm7,prm8,prm9,prm10,prm11,prm12,prm13,prm14,prm15,prm16,prm17,prm18,prm19,prm20,prm21,prm22,prm23,prm24,prm25,prm26,prm27,prm28,prm29,prm30,prm31,prm32,prm33,prm34,prm35,prm36,prm37,prm38,prm39,prm40,prm41,prm42,prm43,prm44,prm45,prm46,prm47,prm48,prm49,prm50,prm51,prm52,prm53,prm54,prm55,prm56,prm57,prm58,prm59,prm60,prm61,prm62,prm63,prm64,prm65,prm66,prm67,prm68,prm69
10,H3S,184.0,250.0,16.534000000000002,8.771,5.684758570071381,2.393791268810201,0.13641589698392514,0.29364050690240096,31.052000000000003,7.259,15.526000000000002,13.445910419157196,11.979222002568001,12.788828003852,11.8692844046113,12.704474828354643,0.6839839125363545,0.5038770726163616,3.2384240051359985,7.608823003851999,1.6192120025679992,1.402278728336561,184.0,169.0,181.5378748360793,167.20296864815592,0.6797960686407377,0.6242554327079943,60.0,62.0,30.0,25.98076211353316,1.0704,0.5706,0.3828263313827825,0.16463324166735283,0.14526284928437394,0.3095608114578664,1.9991999999999999,0.4644,0.9995999999999999,0.8656789936229248,200.005,107.0075,73.5381533627273,32.09781189757036,0.15179448574223098,0.32109668264991587,371.99,85.9925,185.995,161.07639497688666,0.22575,0.203625,0.22137072977247918,0.20044647029495172,0.6738116296078673,0.635230016069518,0.08850000000000002,0.06862499999999999,0.04425000000000001,0.03832162411746142,3.5,2.25,2.449489742783178,1.5650845800732873,0.410116318288409,0.6365141682948128,5,0.75,2.5,2.165063509461097
11,H3S,179.0,300.0,16.534000000000002,8.771,5.684758570071381,2.393791268810201,0.13641589698392514,0.29364050690240096,31.052000000000003,7.259,15.526000000000002,13.445910419157196,11.979222002568001,12.788828003852,11.8692844046113,12.704474828354643,0.6839839125363545,0.5038770726163616,3.2384240051359985,7.608823003851999,1.6192120025679992,1.402278728336561,184.0,169.0,181.5378748360793,167.20296864815592,0.6797960686407377,0.6242554327079943,60.0,62.0,30.0,25.98076211353316,1.0704,0.5706,0.3828263313827825,0.16463324166735283,0.14526284928437394,0.3095608114578664,1.9991999999999999,0.4644,0.9995999999999999,0.8656789936229248,200.005,107.0075,73.5381533627273,32.09781189757036,0.15179448574223098,0.32109668264991587,371.99,85.9925,185.995,161.07639497688666,0.22575,0.203625,0.22137072977247918,0.20044647029495172,0.6738116296078673,0.635230016069518,0.08850000000000002,0.06862499999999999,0.04425000000000001,0.03832162411746142,3.5,2.25,2.449489742783178,1.5650845800732873,0.410116318288409,0.6365141682948128,5,0.75,2.5,2.165063509461097
12,H2S,33.0104,130.0,16.534000000000002,11.358666666666668,5.684758570071381,3.193705459815448,0.13641589698392514,0.22465513294167233,31.052000000000003,10.014666666666667,15.526000000000002,14.638053179603117,11.979222002568001,12.518959336757332,11.8692844046113,12.419744363541641,0.6839839125363545,0.5889895488318226,3.2384240051359985,5.612286003423998,1.6192120025679992,1.526607716259309,184.0,174.0,181.5378748360793,171.85087127950786,0.6797960686407377,0.6768445986670503,60.0,31.33333333333333,30.0,28.2842712474619,1.0704,0.7372,0.3828263313827825,0.21811169541978523,0.14526284928437394,0.23790454040728007,1.9991999999999999,0.6427999999999999,0.9995999999999999,0.9424319179654304,200.005,138.00666666666666,73.5381533627273,42.31436797090411,0.15179448574223098,0.24759052421754912,371.99,119.32666666666665,185.995,175.35776768905586,0.22575,0.211,0.22137072977247918,0.20719169388124206,0.6738116296078673,0.682315354580666,0.08850000000000002,0.031,0.04425000000000001,0.041719300090006316,3.5,2.6666666666666665,2.449489742783178,1.8171205928321397,0.410116318288409,0.5623351446188083,5,1.3333333333333335,2.5,2.3570226039551585
13,H2S,40.0,140.0,16.534000000000002,11.358666666666668,5.684758570071381,3.193705459815448,0.13641589698392514,0.22465513294167233,31.052000000000003,10.014666666666667,15.526000000000002,14.638053179603117,11.979222002568001,12.518959336757332,11.8692844046113,12.419744363541641,0.6839839125363545,0.5889895488318226,3.2384240051359985,5.612286003423998,1.6192120025679992,1.526607716259309,184.0,174.0,181.5378748360793,171.85087127950786,0.6797960686407377,0.6768445986670503,60.0,31.33333333333333,30.0,28.2842712474619,1.0704,0.7372,0.3828263313827825,0.21811169541978523,0.14526284928437394,0.23790454040728007,1.9991999999999999,0.6427999999999999,0.9995999999999999,0.9424319179654304,200.005,138.00666666666666,73.5381533627273,42.31436797090411,0.15179448574223098,0.24759052421754912,371.99,119.32666666666665,185.995,175.35776768905586,0.22575,0.211,0.22137072977247918,0.20719169388124206,0.6738116296078673,0.682315354580666,0.08850000000000002,0.031,0.04425000000000001,0.041719300090006316,3.5,2.6666666666666665,2.449489742783178,1.8171205928321397,0.410116318288409,0.5623351446188083,5,1.3333333333333335,2.5,2.3570226039551585
14,H2S,56.1245,150.0,16.534000000000002,11.358666666666668,5.684758570071381,3.193705459815448,0.13641589698392514,0.22465513294167233,31.052000000000003,10.014666666666667,15.526000000000002,14.638053179603117,11.979222002568001,12.518959336757332,11.8692844046113,12.419744363541641,0.6839839125363545,0.5889895488318226,3.2384240051359985,5.612286003423998,1.6192120025679992,1.526607716259309,184.0,174.0,181.5378748360793,171.85087127950786,0.6797960686407377,0.6768445986670503,60.0,31.33333333333333,30.0,28.2842712474619,1.0704,0.7372,0.3828263313827825,0.21811169541978523,0.14526284928437394,0.23790454040728007,1.9991999999999999,0.6427999999999999,0.9995999999999999,0.9424319179654304,200.005,138.00666666666666,73.5381533627273,42.31436797090411,0.15179448574223098,0.24759052421754912,371.99,119.32666666666665,185.995,175.35776768905586,0.22575,0.211,0.22137072977247918,0.20719169388124206,0.6738116296078673,0.682315354580666,0.08850000000000002,0.031,0.04425000000000001,0.041719300090006316,3.5,2.6666666666666665,2.449489742783178,1.8171205928321397,0.410116318288409,0.5623351446188083,5,1.3333333333333335,2.5,2.3570226039551585
15,H2S,60.2076,158.0,16.534000000000002,11.358666666666668,5.684758570071381,3.193705459815448,0.13641589698392514,0.22465513294167233,31.052000000000003,10.014666666666667,15.526000000000002,14.638053179603117,11.979222002568001,12.518959336757332,11.8692844046113,12.419744363541641,0.6839839125363545,0.5889895488318226,3.2384240051359985,5.612286003423998,1.6192120025679992,1.526607716259309,184.0,174.0,181.5378748360793,171.85087127950786,0.6797960686407377,0.6768445986670503,60.0,31.33333333333333,30.0,28.2842712474619,1.0704,0.7372,0.3828263313827825,0.21811169541978523,0.14526284928437394,0.23790454040728007,1.9991999999999999,0.6427999999999999,0.9995999999999999,0.9424319179654304,200.005,138.00666666666666,73.5381533627273,42.31436797090411,0.15179448574223098,0.24759052421754912,371.99,119.32666666666665,185.995,175.35776768905586,0.22575,0.211,0.22137072977247918,0.20719169388124206,0.6738116296078673,0.682315354580666,0.08850000000000002,0.031,0.04425000000000001,0.041719300090006316,3.5,2.6666666666666665,2.449489742783178,1.8171205928321397,0.410116318288409,0.5623351446188083,5,1.3333333333333335,2.5,2.3570226039551585
16,H2S,82.1453,160.0,16.534000000000002,11.358666666666668,5.684758570071381,3.193705459815448,0.13641589698392514,0.22465513294167233,31.052000000000003,10.014666666666667,15.526000000000002,14.638053179603117,11.979222002568001,12.518959336757332,11.8692844046113,12.419744363541641,0.6839839125363545,0.5889895488318226,3.2384240051359985,5.612286003423998,1.6192120025679992,1.526607716259309,184.0,174.0,181.5378748360793,171.85087127950786,0.6797960686407377,0.6768445986670503,60.0,31.33333333333333,30.0,28.2842712474619,1.0704,0.7372,0.3828263313827825,0.21811169541978523,0.14526284928437394,0.23790454040728007,1.9991999999999999,0.6427999999999999,0.9995999999999999,0.9424319179654304,200.005,138.00666666666666,73.5381533627273,42.31436797090411,0.15179448574223098,0.24759052421754912,371.99,119.32666666666665,185.995,175.35776768905586,0.22575,0.211,0.22137072977247918,0.20719169388124206,0.6738116296078673,0.682315354580666,0.08850000000000002,0.031,0.04425000000000001,0.041719300090006316,3.5,2.6666666666666665,2.449489742783178,1.8171205928321397,0.410116318288409,0.5623351446188083,5,1.3333333333333335,2.5,2.3570226039551585
17,H2S,78.1315,170.0,16.534000000000002,11.358666666666668,5.684758570071381,3.193705459815448,0.13641589698392514,0.22465513294167233,31.052000000000003,10.014666666666667,15.526000000000002,14.638053179603117,11.979222002568001,12.518959336757332,11.8692844046113,12.419744363541641,0.6839839125363545,0.5889895488318226,3.2384240051359985,5.612286003423998,1.6192120025679992,1.526607716259309,184.0,174.0,181.5378748360793,171.85087127950786,0.6797960686407377,0.6768445986670503,60.0,31.33333333333333,30.0,28.2842712474619,1.0704,0.7372,0.3828263313827825,0.21811169541978523,0.14526284928437394,0.23790454040728007,1.9991999999999999,0.6427999999999999,0.9995999999999999,0.9424319179654304,200.005,138.00666666666666,73.5381533627273,42.31436797090411,0.15179448574223098,0.24759052421754912,371.99,119.32666666666665,185.995,175.35776768905586,0.22575,0.211,0.22137072977247918,0.20719169388124206,0.6738116296078673,0.682315354580666,0.08850000000000002,0.031,0.04425000000000001,0.041719300090006316,3.5,2.6666666666666665,2.449489742783178,1.8171205928321397,0.410116318288409,0.5623351446188083,5,1.3333333333333335,2.5,2.3570226039551585
18,H2S,68.2353,180.0,16.534000000000002,11.358666666666668,5.684758570071381,3.193705459815448,0.13641589698392514,0.22465513294167233,31.052000000000003,10.014666666666667,15.526000000000002,14.638053179603117,11.979222002568001,12.518959336757332,11.8692844046113,12.419744363541641,0.6839839125363545,0.5889895488318226,3.2384240051359985,5.612286003423998,1.6192120025679992,1.526607716259309,184.0,174.0,181.5378748360793,171.85087127950786,0.6797960686407377,0.6768445986670503,60.0,31.33333333333333,30.0,28.2842712474619,1.0704,0.7372,0.3828263313827825,0.21811169541978523,0.14526284928437394,0.23790454040728007,1.9991999999999999,0.6427999999999999,0.9995999999999999,0.9424319179654304,200.005,138.00666666666666,73.5381533627273,42.31436797090411,0.15179448574223098,0.24759052421754912,371.99,119.32666666666665,185.995,175.35776768905586,0.22575,0.211,0.22137072977247918,0.20719169388124206,0.6738116296078673,0.682315354580666,0.08850000000000002,0.031,0.04425000000000001,0.041719300090006316,3.5,2.6666666666666665,2.449489742783178,1.8171205928321397,0.410116318288409,0.5623351446188083,5,1.3333333333333335,2.5,2.3570226039551585
19,H4S3,0.75,140.0,16.534000000000002,14.316,5.684758570071381,4.4400757882956885,0.13641589698392514,0.16868932877836193,31.052000000000003,13.164,15.526000000000002,15.366754764751079,11.979222002568001,12.210538002934857,11.8692844046113,12.102143611082145,0.6839839125363545,0.6554730036145353,3.2384240051359985,3.3305294315062843,1.6192120025679992,1.6026042609560696,184.0,179.71428571428572,181.5378748360793,177.32117501695282,0.6797960686407377,0.6929335878918619,60.0,3.714285714285708,30.0,29.692299558323608,1.0704,0.9275999999999999,0.3828263313827825,0.30080981986425415,0.14526284928437394,0.17926691805905975,1.9991999999999999,0.8466857142857142,0.9995999999999999,0.9893474212833425,200.005,173.4342857142857,73.5381533627273,58.028978037467276,0.15179448574223098,0.18704924886723967,371.99,157.42285714285714,185.995,184.08730854501334,0.22575,0.21942857142857142,0.22137072977247918,0.21517890202085768,0.6738116296078673,0.6916510729702122,0.08850000000000002,0.01200000000000001,0.04425000000000001,0.043796141848527335,3.5,3.1428571428571423,2.449489742783178,2.155228855539861,0.410116318288409,0.47413931305783735,5,1.9999999999999998,2.5,2.4743582965269675
20,HS2,23.4,200.0,16.534000000000002,21.709333333333333,5.684758570071381,10.118804131006947,0.13641589698392514,0.07987182797113195,31.052000000000003,21.037333333333336,15.526000000000002,14.638053179603117,11.979222002568001,11.439484668378666,11.8692844046113,11.34322157959259,0.6839839125363545,0.6714587356604209,3.2384240051359985,2.3738619982880014,1.6192120025679992,1.526607716259309,184.0,194.0,181.5378748360793,191.77092181510383,0.6797960686407377,0.5778185087611494,60.0,91.33333333333333,30.0,28.2842712474619,1.0704,1.4036,0.3828263313827825,0.6719309559165699,0.14526284928437394,0.0853657945692265,1.9991999999999999,1.3563999999999998,0.9995999999999999,0.9424319179654305,200.005,262.00333333333333,73.5381533627273,127.80197978423097,0.15179448574223098,0.08944598555142812,371.99,252.66333333333333,185.995,175.35776768905586,0.22575,0.2405,0.22137072977247918,0.2365200992472635,0.6738116296078673,0.564041683121849,0.08850000000000002,0.1195,0.04425000000000001,0.041719300090006316,3.5,4.333333333333333,2.449489742783178,3.3019272488946263,0.410116318288409,0.27118937304184415,5,3.6666666666666665,2.5,2.3570226039551585
21,HS2,14.9,250.0,16.534000000000002,21.709333333333333,5.684758570071381,10.118804131006947,0.13641589698392514,0.07987182797113195,31.052000000000003,21.037333333333336,15.526000000000002,14.638053179603117,11.979222002568001,11.439484668378666,11.8692844046113,11.34322157959259,0.6839839125363545,0.6714587356604209,3.2384240051359985,2.3738619982880014,1.6192120025679992,1.526607716259309,184.0,194.0,181.5378748360793,191.77092181510383,0.6797960686407377,0.5778185087611494,60.0,91.33333333333333,30.0,28.2842712474619,1.0704,1.4036,0.3828263313827825,0.6719309559165699,0.14526284928437394,0.0853657945692265,1.9991999999999999,1.3563999999999998,0.9995999999999999,0.9424319179654305,200.005,262.00333333333333,73.5381533627273,127.80197978423097,0.15179448574223098,0.08944598555142812,371.99,252.66333333333333,185.995,175.35776768905586,0.22575,0.2405,0.22137072977247918,0.2365200992472635,0.6738116296078673,0.564041683121849,0.08850000000000002,0.1195,0.04425000000000001,0.041719300090006316,3.5,4.333333333333333,2.449489742783178,3.3019272488946263,0.410116318288409,0.27118937304184415,5,3.6666666666666665,2.5,2.3570226039551585
22,HS,23.4,300.0,16.534000000000002,16.534000000000002,5.684758570071381,5.684758570071379,0.13641589698392514,0.13641589698392514,31.052000000000003,15.526000000000002,15.526000000000002,15.526000000000002,11.979222002568001,11.979222002568001,11.8692844046113,11.8692844046113,0.6839839125363545,0.6839839125363545,3.2384240051359985,1.6192120025679992,1.6192120025679992,1.6192120025679992,184.0,184.0,181.5378748360793,181.5378748360793,0.6797960686407377,0.6797960686407377,60.0,30.0,30.0,30.0,1.0704,1.0704,0.3828263313827825,0.3828263313827825,0.14526284928437394,0.14526284928437383,1.9991999999999999,0.9995999999999999,0.9995999999999999,0.9995999999999999,200.005,200.005,73.5381533627273,73.53815336272729,0.15179448574223098,0.15179448574223098,371.99,185.995,185.995,185.995,0.22575,0.22575,0.22137072977247918,0.2213707297724792,0.6738116296078673,0.6738116296078673,0.08850000000000002,0.04425000000000001,0.04425000000000001,0.04425000000000001,3.5,3.5,2.449489742783178,2.449489742783178,0.410116318288409,0.410116318288409,5,2.5,2.5,2.5
23,O4H2,15.1314,100.0,8.5035,11.002,4.0158426263986,6.366226259390389,0.2249533644952954,0.13661394061354953,14.991,10.33,7.4955,7.066825171178356,13.608244002568,13.611514001711999,13.60824046662089,13.611510858396128,0.6931469207213536,0.6362919105997478,0.019619994864001455,4.545891331621334,0.009809997432000728,0.009248954276787109,162.5,165.33333333333331,162.27754003558226,165.13443589141022,0.6917785086877261,0.6194872717912383,17.0,62.66666666666667,8.5,8.013876853447538,0.6099,0.7896,0.28521781150552294,0.45382780961925856,0.22154651885255333,0.1343545473578258,1.0782,0.7424000000000001,0.5391,0.5082683543168903,34.405,41.20333333333333,27.708265914704945,34.78028080880703,0.5053583930942628,0.35344264436269257,40.79,31.86333333333333,20.395,19.228590403066182,0.10425,0.0785,0.0700035713374682,0.05095671067080885,0.38542826651675904,0.5384283671213932,0.1545,0.042499999999999996,0.07725,0.0728319984622144,3.5,4.333333333333333,2.449489742783178,3.3019272488946263,0.410116318288409,0.27118937304184415,5,3.6666666666666665,2.5,2.3570226039551585
