,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0,3.974,3.974,2.6449045351392177,2.6449045351392173,0.38030504661128156,0.38030504661128156,5.932,2.966,2.966,2.966,9.495074383068,9.495074383068,8.562644296709756,8.562644296709756,0.5966191489735196,0.5966191489735196,8.206719244136,4.103359622068,4.103359622067999,4.103359622067999,187.0,187.0,184.06520583749665,184.06520583749665,0.6774944044487072,0.6774944044487072,66.00000000000003,33.000000000000014,33.000000000000014,33.000000000000014,0.3024,0.3024,0.1944407364725818,0.1944407364725818,0.36103308403483214,0.36103308403483214,0.46320000000000006,0.23160000000000003,0.23160000000000003,0.23160000000000003,3.186122,3.186122,3.1853947111080285,3.1853947111080285,0.6929189214976709,0.6929189214976709,0.1361460000000001,0.06807300000000005,0.06807300000000005,0.06807300000000005,283.85,283.85,88.07495046833691,88.07495046833691,0.11572698561683203,0.11572698561683203,539.6800000000001,269.84000000000003,269.84000000000003,269.84000000000003,42.49075,42.49075,3.9231619900279417,3.9231619900279413,0.015266115796293446,0.015266115796293446,84.6185,42.30925,42.30925,42.30925,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0.0,2.9810000000000003
1,5.01009155,3.6760610333333332,3.0140140286335764,2.092106025531578,0.32639266135366285,0.47561934341997847,8.004183099999999,2.332061033333333,4.002091549999999,3.773208098579174,11.460566502568,12.173189003423998,11.259400832248907,11.990569741534944,0.6756460387984617,0.5680613487491337,4.275735005135999,5.958056336757332,2.1378675025679996,2.015600811125575,186.5,175.66666666666666,183.64639936573764,173.17898323923626,0.6778856325083932,0.6788183056842947,65.0,29.666666666666657,32.5,30.641293851417057,0.9594,0.6632,0.361715910626005,0.2100178270580334,0.15795750262866548,0.2566551302581066,1.7772000000000001,0.5688,0.8886000000000001,0.8377801143498215,1.6770975000000001,2.2027966666666665,0.5704555197383931,1.0192851937289613,0.1340929731082807,0.07843545177749299,3.154195,2.13613,1.5770975,1.4869017824564683,782.505,526.34,147.40932806305034,67.27122808698924,0.05112844502743454,0.08912901101539433,1536.99,507.66,768.495,724.5440344106077,100.59075,67.121,6.039991721848631,1.8778018909315826,0.007226615986270502,0.013191471151579124,200.8185,66.879,100.40925,94.6667487584738,1.5,1.3333333333333333,1.4142135623730951,1.2599210498948732,0.6365141682948128,0.6931471805599453,1,0.0,0.5,0.4714045207910317,5.3260000000000005
2,5.909000000000001,5.418900000000001,3.300981672169659,2.9317359663063405,0.29151156977617,0.3301260480967545,9.802,4.3101,4.901,4.876433429259545,10.948226502568,11.2132472528248,10.62262038034235,10.888232478324227,0.6635558396300705,0.6362888913674961,5.300415005135999,3.7450301528248,2.6502075025679996,2.63692317078087,179.5,176.95,177.67948671695333,175.1562481141358,0.6830222589755419,0.6922366497987509,50.99999999999997,7.549999999999983,25.499999999999986,25.372179646218797,1.2054,1.09194,0.40702825454751906,0.3417160893307501,0.132537820400732,0.1539014308560933,2.2691999999999997,1.01406,1.1345999999999998,1.128912746141171,3.016959,3.0406826000000002,3.0076171112668253,3.0314097955984796,0.6900523219209842,0.6773568064332227,0.474472,0.5389319000000001,0.237236,0.2360468396294261,1293.505,1165.5555000000002,189.86239754095595,146.2981647793397,0.033661637997916834,0.039769896701954494,2558.99,1150.1445,1279.4950000000001,1273.0814508407348,13.79075,12.429825,2.230044842598462,1.7352813508493534,0.03961688276274951,0.04674420919281908,27.2185,12.230175000000001,13.60925,13.541032778443267,2.0,1.9000000000000001,1.7320508075688772,1.639474116758873,0.5623351446188083,0.6016797549132552,2,0.8,1.0,0.99498743710662,2.9118
3,5.909000000000001,3.8085714285714287,3.300981672169659,1.9854117068984551,0.29151156977617,0.4848385317909646,9.802,2.3685714285714283,4.901,4.428092232138637,10.948226502568,12.084029717954285,10.62262038034235,11.808617313715173,0.6635558396300705,0.49508635564681613,5.300415005135999,7.342304575097144,2.6502075025679996,2.3944834229089764,179.5,168.57142857142856,177.67948671695333,167.11518103552058,0.6830222589755419,0.6458585887232047,50.99999999999997,51.42857142857144,25.499999999999986,23.039451524083894,1.2054,0.7191428571428571,0.40702825454751906,0.19234700529356574,0.132537820400732,0.2544705794783211,2.2691999999999997,0.6179999999999999,1.1345999999999998,1.025120066636298,3.016959,3.1186315714285717,3.0076171112668253,3.110918984269369,0.6900523219209842,0.5674024667139349,0.474472,1.5302184285714286,0.237236,0.21434460085363016,1293.505,745.15,189.86239754095595,62.12919833094346,0.033661637997916834,0.07122498216744251,2558.99,725.1357142857142,1279.4950000000001,1156.0338442277543,13.79075,7.958214285714284,2.230044842598462,0.7610479823718341,0.03961688276274951,0.08322766980972884,27.2185,7.698928571428571,13.60925,12.29606492761329,2.0,1.5714285714285714,1.7320508075688772,1.3687381066422017,0.5623351446188083,0.6890092384766586,2,0.1428571428571428,1.0,0.9035079029052513,6.3448
4,5.909000000000001,3.4585,3.300981672169659,1.8241133532615281,0.29151156977617,0.5251199587673732,9.802,1.9465000000000001,4.901,4.244390503947534,10.948226502568,12.273330253851999,10.62262038034235,12.018777067726072,0.6635558396300705,0.45433751494694374,5.300415005135999,8.124320753852,2.6502075025679996,2.2951470225240005,179.5,166.75,177.67948671695333,165.4165679562081,0.6830222589755419,0.6169609223726895,50.99999999999997,64.25,25.499999999999986,22.083647796503172,1.2054,0.6381,0.40702825454751906,0.169757475305108,0.132537820400732,0.2865540525282752,2.2691999999999997,0.5318999999999999,1.1345999999999998,0.982592423133824,3.016959,3.1355770000000005,3.0076171112668253,3.128477675387655,0.6900523219209842,0.5289603930283214,0.474472,1.7457155000000002,0.237236,0.20545240269220508,1293.505,653.7575,189.86239754095595,51.57491822144552,0.033661637997916834,0.08233233061540812,2558.99,632.7425,1279.4950000000001,1108.0751740151702,13.79075,6.9861249999999995,2.230044842598462,0.6362021211310291,0.03961688276274951,0.0960282010134718,27.2185,6.713875,13.60925,11.78595622645337,2.0,1.5,1.7320508075688772,1.3160740129524924,0.5623351446188083,0.6931471805599453,2,0.0,1.0,0.8660254037844386,5.3234
5,5.909000000000001,5.092166666666667,3.300981672169659,2.7088150241839393,0.29151156977617,0.35780404730549936,9.802,3.9161666666666672,4.901,4.8324511694952035,10.948226502568,11.389927752996,10.62262038034235,11.068986747884598,0.6635558396300705,0.613849222299736,5.300415005135999,4.4749119196626665,2.6502075025679996,2.6131398378269113,179.5,175.25,177.67948671695333,173.49402765365858,0.6830222589755419,0.6928295742070548,50.99999999999997,4.416666666666686,25.499999999999986,25.143339078173355,1.2054,1.0163,0.40702825454751906,0.30410671334658956,0.132537820400732,0.16996523033801625,2.2691999999999997,0.9337,1.1345999999999998,1.1187306869841374,3.016959,3.0564983333333338,3.0076171112668253,3.047376059804988,0.6900523219209842,0.6635409511699291,0.474472,0.7400625000000001,0.237236,0.2339178505705701,1293.505,1080.2558333333334,189.86239754095595,122.96235053696508,0.033661637997916834,0.044487105445890816,2558.99,1063.9108333333336,1279.4950000000001,1261.5990836795072,13.79075,11.522541666666665,2.230044842598462,1.4680497327336783,0.03961688276274951,0.0522384579586345,27.2185,11.310791666666667,13.60925,13.418901464691409,2.0,1.8333333333333335,1.7320508075688772,1.5805219179014296,0.5623351446188083,0.625491359725573,2,0.6666666666666666,1.0,0.9860132971832694,3.5551
6,6.509499999999999,4.952471698113207,3.4795241053914254,2.4504108717792654,0.2724355816046443,0.3874677768678746,11.003,3.6591886792452826,5.501499999999999,5.276567550702211,12.429365002568,12.760233588200451,12.374263292588244,12.70909151137615,0.6887172740506935,0.6240881193816613,2.338138005135999,4.686813814615546,1.1690690025679995,1.1212708467658103,172.0,166.9056603773585,171.0555465338672,166.04539959680386,0.687661208297261,0.6761573362014817,36.0,30.679245283018872,18.0,17.264058150075396,1.1604,0.852022641509434,0.3991240408695021,0.24464683199964435,0.1364991953002635,0.20814003976103956,2.1792,0.7611849056603773,1.0896000000000001,1.045050986684564,3.508157,3.436280962264151,3.4989525345744545,3.427871392821782,0.690524596625691,0.6698461087587703,0.507924,0.7389126226415093,0.253962,0.2435785964394138,1917.005,1378.421509433962,231.3400095098122,104.61327585703887,0.02415409007364322,0.03931395317884712,3805.99,1360.4464150943395,1902.9950000000001,1825.1897966279296,0.88575,0.6864339622641509,0.5372010796712903,0.39514940752547634,0.3304451020994069,0.45528555424860384,1.4085,0.453566037735849,0.70425,0.6754562751216999,2.5,2.0754716981132075,2.0,1.6437388772233101,0.5004024235381879,0.6183713503495922,3,0.7924528301886792,1.5,1.438671512506283,5.4526
7,7.5075,4.25775,3.757533233385967,1.9461740670487453,0.2461586138138681,0.4676711666127433,12.998999999999999,2.74575,6.499499999999999,5.628732111896959,14.066282002567998,13.832358003851999,14.058499479925562,13.8265533445254,0.692593956556883,0.5758451225526392,0.935695994864,6.565293003852,0.467847997432,0.40516825088578884,166.5,160.25,166.0301177497625,159.9019641326004,0.690326393832714,0.5922446848063823,25.0,70.75,12.5,10.825317547305483,0.4394,0.2551,0.23917859435994687,0.13013010597353802,0.28014568764907366,0.5115001184248865,0.7372000000000001,0.1489,0.36860000000000004,0.31921696383494413,2.1770975000000004,2.7156462500000003,1.8919869185594282,2.481309003417651,0.5652060222705351,0.32785367177332086,2.154195,2.1656462500000004,1.0770975,0.9327937973527094,38.65,26.33,29.77738907291907,20.42501458779396,0.4732714454985369,0.6726325784561722,49.28,5.3149999999999995,24.64,21.338865949248568,0.10375,0.142625,0.06869497798238237,0.1116608190181426,0.3773558643165415,0.1852710928592464,0.1555,0.129625,0.07775,0.06733347514424011,3.0,2.0,2.23606797749979,1.4953487812212205,0.45056120886630463,0.6615632381579821,4,0.5,2.0,1.7320508075688772,4.3287
8,8.5035,6.005,4.0158426263986,2.533210624773533,0.2249533644952954,0.35048337065653723,14.991,4.6610000000000005,7.4955,7.066825171178356,13.608244002568,13.604974003423997,13.60824046662089,13.604970860611639,0.6931469207213536,0.6367360707842717,0.019619994864001455,4.526271336757332,0.009809997432000728,0.009248954276787109,162.5,159.66666666666666,162.27754003558226,159.47006969107764,0.6917785086877261,0.6516688618831161,17.0,45.66666666666666,8.5,8.013876853447538,0.6099,0.4302,0.28521781150552294,0.17925124524265795,0.22154651885255333,0.34592201463347466,1.0782,0.3358,0.5391,0.5082683543168903,3.60765425,3.4898344999999997,3.590297445356373,3.474573298575734,0.6883399404451727,0.6632494929861732,0.7069184999999996,0.8490921666666669,0.3534592499999998,0.3332445767308147,34.405,27.606666666666666,27.708265914704945,22.07423235655968,0.5053583930942628,0.6399175840949165,40.79,8.926666666666666,20.395,19.22859040306618,0.10425,0.13,0.0700035713374682,0.09616986527364904,0.38542826651675904,0.2516446257384159,0.1545,0.112,0.07725,0.0728319984622144,3.5,2.6666666666666665,2.449489742783178,1.8171205928321397,0.410116318288409,0.5623351446188083,5,1.3333333333333335,2.5,2.3570226039551585,5.5175
9,10.003201581499999,10.003201581499999,4.376115902064752,4.376115902064751,0.19964397539757886,0.19964397539757886,17.990403163,8.9952015815,8.995201581499998,8.995201581499998,15.510627002568,15.510627002568,15.39230547882167,15.39230547882167,0.6855284924983551,0.6855284924983551,3.824385994864002,1.912192997432001,1.912192997432001,1.912192997432001,158.5,158.5,158.43610699584863,158.43610699584863,0.6927440972110309,0.6927440972110309,9.0,4.5,4.5,4.5,0.5894,0.5894,0.2800828448870084,0.2800828448870084,0.22713555063793162,0.22713555063793162,1.0372000000000001,0.5186000000000001,0.5186000000000001,0.5186000000000001,4.57769235,4.57769235,4.382193744666192,4.382193744666193,0.6507496541280196,0.6507496541280196,2.6469947000000005,1.3234973500000002,1.3234973500000002,1.3234973500000002,33.77,33.77,27.385311756487273,27.385311756487273,0.5105351748404025,0.5105351748404025,39.52,19.76,19.76,19.76,0.10475,0.10475,0.07128814768248647,0.07128814768248647,0.39326967047271244,0.39326967047271244,0.1535,0.07675,0.07675,0.07675,4.0,4.0,2.6457513110645907,2.6457513110645907,0.37677016125643675,0.37677016125643675,6,3.0,3.0,3.0,6.7187
