formula,P,Tc,AD
H4N,200,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9N2,300,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H7N2,150,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TmH6,200,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YbH7,200,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ErH6,200,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
B2H9,300,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ScH6,300,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LaH8,250,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HoH6,150,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H7W,200,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SrH5,200,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MoH5,150,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PrH8,200,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CrH8,150,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Li2H5,300,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BiH10,150,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H3N,200,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5Os,300,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CsH,250,121,[ 1.  1. -1. -1. -1. -1. -1. -1. -1. -1.]
TlH10,250,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH8,200,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH7,200,121,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH7,250,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH6,250,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PmH8,250,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ga2H,250,120,[ 1.  1.  1.  1.  1.  1. -1.  1.  1.  1.]
EuH8,300,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ZrH6,300,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH9,100,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH10,100,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
VH7,200,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H6N,100,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CeH8,250,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AsH6,150,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ReH8,100,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH9,200,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Sc2H,250,120,[ 1.  1. -1. -1. -1. -1. -1. -1. -1. -1.]
Sm2H,100,120,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H9C2,100,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH8,150,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BiH9,200,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SiH7,250,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH6,300,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
DyH8,250,120,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TmH6,150,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH7,150,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Zn2H,300,119,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H5F2,300,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH8,150,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH10,200,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10N,200,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Li2H5,250,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H4N,150,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CsH,200,119,[ 1.  1. -1. -1. -1. -1. -1. -1. -1. -1.]
AgH5,300,119,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H5Os,250,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H7N2,100,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9N2,250,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TbH8,200,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SrH5,150,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ScH6,250,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PrH8,150,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H7W,150,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H3N,150,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BiH10,100,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ca2H9,300,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CrH8,100,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
B2H9,250,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MoH5,100,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YbH7,150,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LaH8,200,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ErH6,150,119,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ga2H,200,118,[ 1.  1.  1.  1.  1.  1. -1.  1.  1.  1.]
CeH8,200,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
EuH8,250,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Al2H9,300,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH6,250,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BiH8,300,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BiH9,150,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH6,300,118,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Sc2H,200,118,[ 1.  1. -1. -1. -1. -1. -1. -1. -1. -1.]
PoH10,300,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH7,200,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH8,100,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ag2H9,300,118,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
DyH8,200,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH9,150,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SiH7,200,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AsH6,100,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
VH7,150,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH6,200,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HoH6,100,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ZrH6,250,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PmH8,200,118,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Li2H5,200,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9N2,200,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AtH,300,117,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
SrH5,100,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH8,100,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH5,250,117,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
TlH7,100,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TmH6,100,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
B2H9,200,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ScH6,200,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10N,150,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5F2,250,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Mo2H9,300,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Zn2H,250,117,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
CsH,150,117,[ 1.  1. -1. -1. -1. -1. -1. -1. -1. -1.]
TlH10,150,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ErH6,100,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H3N,100,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H7W,100,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YbH7,100,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ca2H9,250,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PrH8,100,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5Os,200,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5N2,300,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H4N,100,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TbH8,150,117,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5N,300,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SiH7,150,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Sc2H,150,116,[ 1.  1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ag2H9,250,116,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
ZrH6,200,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
EuH8,200,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BiH8,250,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
DyH8,150,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH4,300,116,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
PmH8,150,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MnH7,300,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH6,250,116,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
LaH8,150,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ga2H,150,116,[ 1.  1.  1.  1.  1.  1. -1.  1.  1.  1.]
PoH10,250,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH6,200,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
VH7,100,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH6,150,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH9,100,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CeH8,150,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TcH8,300,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Al2H9,250,116,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9N2,150,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Zn2H,200,115,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H5F2,200,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5Os,150,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TbH8,100,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5N2,250,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH10,100,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH7,150,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10N,100,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BiH9,100,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ScH6,150,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Li2H5,150,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ca2H9,200,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CsH,100,115,[ 1.  1. -1. -1. -1. -1. -1. -1. -1. -1.]
B2H9,150,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AtH,250,115,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
AgH5,200,115,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Mo2H9,250,115,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH5,300,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MnH7,250,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ga2H,100,114,[ 1.  1.  1.  1.  1.  1. -1.  1.  1.  1.]
H5N,250,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ag2H9,200,114,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
AgH7,300,114,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
TcH8,250,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PmH8,100,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
EuH8,150,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CeH8,100,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BiH8,200,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH6,150,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH6,100,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LaH8,100,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PoH10,200,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Sc2H,100,114,[ 1.  1. -1. -1. -1. -1. -1. -1. -1. -1.]
DyH8,100,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH4,250,114,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
AgH6,200,114,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Al2H9,200,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SiH7,100,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ZrH6,150,114,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9Os2,300,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH5,150,113,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
AtH,200,113,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H2O,300,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ca2H9,150,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Li2H5,100,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5F2,150,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Zn2H,150,113,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
B2H9,100,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9N2,100,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H4C,300,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Mo2H9,200,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ScH6,100,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SbH10,300,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5Os,100,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5N2,200,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH7,100,113,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ZrH6,100,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TcH8,200,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ag2H9,150,112,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Y2H9,300,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PoH9,300,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PoH10,150,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LiH3,300,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH6,100,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH6,150,112,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
MnH6,300,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH7,250,112,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
BiH8,150,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
EuH8,100,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Al2H9,150,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MnH7,200,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TiH6,300,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH5,250,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5N,200,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH6,300,112,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH4,200,112,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H5F2,100,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H4C,250,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BaH5,300,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Mo2H9,150,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PrH7,300,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H7C2,300,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SbH10,250,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ag2H7,300,111,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
SbH9,300,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ca2H9,100,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TbH7,300,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H2O,250,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5N2,150,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Zn2H,100,111,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Sr2H9,300,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LuH4,300,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9Os2,250,111,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AtH,150,111,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
AgH5,100,111,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
MnH7,150,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YbH6,300,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PoH9,250,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MnH6,250,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH7,200,110,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Al2H9,100,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CeH7,300,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TcH8,150,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5N,150,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ag2H9,100,110,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Y2H9,250,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Cd2H,300,110,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
GeH6,250,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH4,150,110,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
TiH6,250,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
DyH7,300,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BiH7,300,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BiH8,100,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LiH3,250,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH6,100,110,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
TlH5,200,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PoH10,100,110,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LaH7,300,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Sr2H9,250,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SbH9,250,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SbH10,200,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ag2H7,250,109,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
LuH4,250,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AtH,100,109,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H7C2,250,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BH4,300,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5N2,100,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H4C,200,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TbH7,250,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PrH7,250,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9Os2,200,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H2O,200,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BaH5,250,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Mo2H9,100,109,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH7,150,108,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Tl2H9,300,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH6,200,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H3C,300,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Cd2H,250,108,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H5N,100,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TlH5,150,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
DyH7,250,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SmH5,300,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SiH6,300,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TiH6,200,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10Ru,300,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CrH7,300,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BiH7,250,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH4,100,108,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H10Pb,300,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
As2H9,300,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Y2H9,200,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YbH6,250,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PoH9,200,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MnH7,100,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9Pb,300,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CeH7,250,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MnH6,200,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LiH3,200,108,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Sr2H9,200,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SbH9,200,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H7C2,200,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PmH7,300,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BaH5,200,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LuH4,200,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H2O,150,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
At2H3,300,107,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
SbH10,150,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH8,300,107,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
PrH7,200,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AsH4,300,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LaH7,250,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H8Pb,300,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Yb2H,300,107,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H4C,150,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SbH8,300,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
EuH7,300,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9Os2,150,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ag2H7,200,107,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
TcH8,100,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
InH9,300,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
BH4,250,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
InH10,300,107,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10Pb,250,106,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LiH3,150,106,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH6,150,106,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YbH6,200,106,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
AgH7,100,106,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
SiH6,250,106,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PoH9,150,106,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Cd2H,200,106,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
TlH5,100,106,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
DyH7,200,106,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Y2H9,150,106,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
