formula,P,Tc,AD
At3H8,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Zr5H8,400,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Zr5H8,450,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
As5H8,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
ZnH7,200,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
As5H8,400,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Bi3H8,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Bi3H8,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
In5H8,450,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Cs8H9,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
NaH7,50,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Cs8H9,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Zn5H8,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Zn5H8,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Dy8H9,450,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Dy8H9,400,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Si2H7,450,91,[-1. -1. -1. -1. -1.  1.  1.  1.  1.  1.]
Si2H7,400,91,[-1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]
Re8H9,450,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
HoH7,500,91,[-1.  1. -1. -1. -1.  1.  1.  1.  1.  1.]
ZnH7,150,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H5Pb3,400,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ca2H7,450,91,[-1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]
H5Pb3,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Al2H7,400,91,[-1. -1. -1. -1. -1.  1.  1.  1.  1.  1.]
Ca5H8,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ca5H8,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Al2H7,450,91,[-1. -1. -1. -1. -1.  1.  1.  1.  1.  1.]
Lu7H9,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Lu7H9,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Lu7H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H4Pb3,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Rb5H8,400,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Rb5H8,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
CsH7,400,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CsH7,450,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Ca2H7,500,91,[-1. -1. -1. -1. -1.  1.  1.  1.  1.  1.]
Fe8H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Re7H9,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Mn8H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Y8H9,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Y8H9,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
MgH7,50,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Li2H7,250,91,[-1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]
Li2H7,300,91,[-1. -1. -1. -1. -1.  1.  1.  1.  1.  1.]
Na2H7,400,91,[-1. -1. -1. -1. -1.  1.  1.  1.  1.  1.]
Na2H7,350,91,[-1. -1. -1. -1. -1.  1.  1.  1.  1.  1.]
CaH7,150,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH7,100,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH7,50,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HPb2,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
HPb2,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Re7H9,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Hf7H9,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Zr8H9,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
CuH7,200,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GaH7,200,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Eu8H9,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Eu8H9,400,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
NdH7,500,91,[ 1.  1. -1. -1. -1.  1.  1.  1.  1.  1.]
H9Br7,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H9Br7,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
NdH7,450,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Sb5H8,500,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Nb8H9,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Pr8H9,400,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Pr8H9,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Pr8H9,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Po7H9,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Fe5H8,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
MnH7,100,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MnH7,150,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GaH7,250,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GaH7,150,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
Fe5H8,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Po7H9,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ta7H9,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ta7H9,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ni5H8,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ni5H8,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ni5H8,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Sc2H7,450,91,[-1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]
YH7,300,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YH7,250,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH7,200,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GeH7,250,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H7Ir4,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H7Ir4,150,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Eu7H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H3C7,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H3C7,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
MnH7,200,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HAu2,450,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H4O7,500,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ce8H9,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
HCl6,50,91,[-1. -1. -1. -1. -1. -1. -1. -1.  1.  1.]
In8H9,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ga5H8,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
In8H9,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Cr2H7,500,91,[-1. -1. -1. -1. -1.  1.  1.  1.  1.  1.]
Cr2H7,450,91,[-1. -1. -1. -1. -1.  1.  1.  1.  1.  1.]
Yb7H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ga5H8,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Yb7H9,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Zn2H7,500,91,[-1. -1. -1. -1. -1.  1.  1.  1.  1.  1.]
Gd7H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Sc5H8,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Sc5H8,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H5Cl7,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
