formula,P,Tc,AD
H9Pb2,100,77,1
H10Pb,150,77,1
Sn2H7,250,77,1
H4S,300,77,1
H9Pb2,150,77,1
Sn2H9,250,76,1
Ti2H9,100,76,1
InH4,300,76,1
Sn2H9,300,76,1
SbH5,250,76,1
Sb2H9,250,76,1
SnH7,250,76,1
SbH6,250,76,1
CeH10,250,76,1
SnH8,250,76,1
SbH6,300,76,1
BaH6,100,75,1
TeH7,100,75,1
TeH7,150,75,1
H7Pb,150,75,1
BaH6,150,75,1
H7Pb,100,75,1
Te2H7,100,75,1
TeH6,250,75,1
Mg2H9,300,75,1
InH4,250,75,1
SnH6,200,75,1
CeH7,300,75,1
Sc2H9,300,75,1
H9S2,200,74,1
BiH4,200,74,1
Bi2H7,200,74,1
H5Pb,250,74,1
Te2H9,200,74,1
TeH5,200,74,1
H4S,200,74,1
SnH8,200,74,1
ScH6,150,74,1
SiH6,250,74,1
SnH7,200,74,1
In2H9,100,74,1
In2H9,150,74,1
H4Pb,150,74,1
Li2H9,200,73,1
H7Pb2,150,73,1
CeH10,200,73,1
Te2H7,250,73,1
YH4,150,73,1
Sb2H9,150,73,1
CeH10,300,73,1
Sc2H9,150,73,1
CeH7,250,73,1
H5S2,200,73,1
TiH6,150,73,1
SnH10,100,73,1
InH5,100,73,1
CeH7,200,73,1
SbH5,150,73,1
InH5,150,73,1
SnH10,150,73,1
H6Se,250,72,1
ScH5,200,72,1
MgH4,250,72,1
AsH7,300,72,1
Li2H9,250,72,1
GeH5,200,72,1
Dy2H9,250,72,1
AsH7,150,72,1
Mg2H9,200,72,1
AsH7,100,72,1
TeH6,200,72,1
H5Pb,200,72,1
BiH4,100,72,1
H2S,200,72,1
Bi2H9,250,72,1
TeH4,100,71,1
YH4,100,71,1
CeH10,150,71,1
Ti2H9,150,71,1
CeH10,100,71,1
Bi2H7,100,71,1
Ti2H9,300,70,1
H5S,250,70,1
MgH4,300,70,1
TeH5,250,70,1
AsH7,200,70,1
ScH5,100,70,1
AsH6,250,70,1
Bi2H7,250,70,1
Ti2H9,200,70,1
SbH6,100,70,1
H5S2,150,70,1
SbH6,150,70,1
TiH5,200,70,1
H9Pb2,300,70,1
Sb2H9,300,70,1
TiH5,100,70,1
SnH9,150,69,1
H7Pb2,200,69,1
CeH7,100,69,1
In2H7,250,69,1
H5S2,250,69,1
LiH6,300,69,1
CeH7,150,69,1
SnH9,100,69,1
SnH8,150,68,1
H9Pb2,200,68,1
KH5,200,68,1
H9Pb2,250,68,1
Li2H9,300,68,1
SnH8,100,68,1
SbH5,300,68,1
GeH5,250,68,1
SnH6,150,68,1
SnH6,100,68,1
TiH4,100,68,1
TiH4,150,68,1
ScH5,300,68,1
SnH7,100,68,1
GeH5,300,68,1
SnH7,150,68,1
H4Pb,250,67,1
BiH4,250,67,1
H2S,250,67,1
H2S,300,67,1
H5S2,300,67,1
SnH5,250,67,1
H4Pb,300,67,1
H4Pb,100,67,1
BiH8,150,67,1
H7Pb2,250,67,1
BiH7,150,67,1
BiH8,100,67,1
BiH7,100,67,1
LiH5,300,66,1
H4Pb,200,66,1
TeH4,250,66,1
H7Pb2,100,66,1
TeH6,150,66,1
TeH6,100,66,1
KH5,250,66,1
Te2H9,250,66,1
Sn2H9,200,66,1
Te2H9,150,66,1
H7Pb2,300,66,1
AsH5,250,65,1
TeH6,300,65,1
MgH4,200,65,1
Bi2H7,300,65,1
SnH5,300,65,1
Sc2H9,250,65,1
SiH6,300,64,1
Sb2H9,100,64,1
KH4,200,64,1
LiH10,300,64,1
TiH5,300,64,1
GeH5,150,64,1
GeH5,100,64,1
LiH9,300,64,1
TiH4,200,64,1
TiH4,300,64,1
LiH5,250,63,1
TiH4,250,63,1
BiH4,300,63,1
SbH5,100,63,1
KH6,200,63,1
TeH5,150,63,1
SnH5,200,62,1
Ti2H9,250,62,1
Ge2H9,250,62,1
Ge2H9,300,62,1
H5S,300,62,1
KH4,250,62,1
AsH6,100,62,1
AsH6,150,62,1
AsH6,300,62,1
K2H9,250,62,1
SiH6,200,62,1
AsH6,200,61,1
CeH4,100,61,1
H5Se2,200,61,1
KH6,250,61,1
K2H9,200,61,1
H9S2,100,61,1
H4S,100,61,1
ScH5,150,61,1
H4S,150,61,1
PH2,200,61,1
Ge2H9,200,61,1
H9S2,150,61,1
KH9,300,60,1
H2S,150,60,1
H5S,200,60,1
TiH5,150,60,1
LiH4,300,60,1
LiH7,300,60,1
Li2H9,100,60,1
Li2H9,150,60,1
Nb2H9,150,60,1
KH10,300,60,1
LiH8,300,59,1
Sb2H7,150,59,1
GeH6,250,59,1
Ge2H9,150,59,1
EuH4,100,59,1
YH4,300,59,1
YH4,250,58,1
YH4,200,58,1
InH4,200,58,1
KH5,300,58,1
CeH4,200,58,1
Te2H7,300,58,1
ScH5,250,58,1
GeH6,200,58,1
CeH4,250,57,1
Sb2H7,200,57,1
RbH7,200,57,1
SnH4,200,57,1
H5Se2,250,57,1
H5Se2,300,57,1
H3I,250,57,1
GeH4,300,57,1
Te2H9,100,57,1
Nb2H9,300,57,1
KH10,250,57,1
KH9,250,57,1
KH8,300,57,1
KH7,200,57,1
KH5,150,57,1
KH5,100,57,1
P2H5,200,57,1
Sn2H7,200,57,1
CeH4,150,56,1
GeH6,300,56,1
H5Se2,150,56,1
Po2H7,250,56,1
LiH4,250,56,1
LiH5,200,56,1
PH2,300,56,1
LiH6,250,56,1
K2H9,300,55,1
Po2H7,150,55,1
P2H5,250,55,1
AsH5,150,55,1
Sn2H9,150,55,1
BiH3,200,55,1
KH6,150,55,1
KH4,300,55,1
CeH9,300,55,1
Bi2H5,200,55,1
GeH4,200,55,1
Bi2H5,150,55,1
BiH3,150,54,1
LiH10,250,54,1
LiH9,250,54,1
Bi2H5,250,54,1
Ge2H9,100,54,1
Nb2H9,200,54,1
H3I,200,54,1
SiH6,150,54,1
CeH9,250,54,1
CeH9,200,54,1
SiH5,250,54,1
SiH6,100,54,1
TeH5,100,54,1
KH6,100,54,1
PH2,250,54,1
PH3,200,53,1
SiH5,200,53,1
Bi2H5,300,53,1
BiH2,300,53,1
Sb2H7,250,53,1
Te2H9,300,53,1
BiH2,250,53,1
AsH5,200,53,1
KH10,200,53,1
KH7,250,53,1
EuH4,150,53,1
KH9,200,53,1
TeH5,300,53,1
EuH4,250,53,1
Nb2H9,250,53,1
KH8,250,52,1
LiH4,200,52,1
RbH7,150,52,1
KH7,150,52,1
GeH4,250,52,1
RbH7,100,52,1
RbH7,250,52,1
PH3,250,52,1
KH8,200,52,1
EuH4,200,52,1
Sn2H9,100,52,1
H5S2,100,52,1
Sb2H7,100,52,1
KH7,100,52,1
GeH6,150,52,1
GeH6,100,52,1
H3I,150,51,1
SiH5,300,51,1
H5Se2,100,51,1
KH4,100,51,1
KH4,150,51,1
BiH3,250,51,1
Mg2H7,100,51,1
K2H9,100,51,1
K2H9,150,51,1
AsH5,300,51,1
BiH2,100,50,1
BiH2,150,50,1
BiH2,200,50,1
KH7,300,50,1
TeH3,150,50,1
TcH4,150,50,1
Po2H7,200,50,1
LiH8,250,49,1
CeH9,150,49,1
CeH9,100,49,1
Si2H9,200,49,1
SnH5,150,49,1
BiH3,300,49,1
KH8,150,49,1
EuH4,300,49,1
MgH3,250,49,1
H5Pb2,150,49,1
TeH4,300,49,1
Sn2H5,250,49,1
Sn2H5,300,49,1
TiH5,250,49,1
Ti2H7,200,49,1
LiH7,250,49,1
LiH6,200,49,1
H5Pb2,200,49,1
Sn2H5,200,49,1
Bi2H5,100,48,1
SiH4,100,48,1
PoH4,250,48,1
Ti2H7,150,48,1
TeH3,200,48,1
H2Pb,100,48,1
H2Pb,250,48,1
H2Pb,300,48,1
Si2H9,300,48,1
SnH5,100,48,1
KH8,100,48,1
KH10,150,48,1
KH10,100,48,1
KH9,150,48,1
KH9,100,48,1
MgH3,100,48,1
Po2H9,250,48,1
H5Pb2,250,48,1
H5Pb2,300,48,1
Si2H9,250,47,1
H7I2,250,47,1
Mg2H7,250,47,1
In2H7,200,47,1
SnH3,200,47,1
Po2H7,300,47,1
CeH4,300,47,1
KH6,300,47,1
Sc2H7,200,47,1
BiH3,100,47,1
Si2H7,100,47,1
PoH4,150,47,1
H5S,100,46,1
LiH5,150,46,1
H5S,150,46,1
MgH3,300,46,1
AsH5,100,46,1
NbH4,250,46,1
H2Pb,150,46,1
LiH5,100,46,1
PH3,300,46,1
RbH7,300,46,1
H2Pb,200,46,1
SnH3,300,45,1
SnH3,250,45,1
Po2H5,300,45,1
Po2H5,250,45,1
Po2H5,150,45,1
Po2H9,200,45,1
Ce2H7,200,45,1
Mg2H9,100,45,1
MgH3,200,45,1
Ti2H7,100,45,1
PoH3,250,45,1
PoH3,300,45,1
GeH4,150,45,1
Mg2H9,150,45,1
PoH3,150,45,1
NbH4,200,44,1
NbH4,150,44,1
SiH5,100,44,1
SiH5,150,44,1
PoH4,100,44,1
PoH3,200,44,1
P2H5,150,44,1
H7I2,200,44,1
TcH4,200,44,1
MgH4,100,44,1
MgH4,150,44,1
H3I,300,44,1
Po2H5,200,44,1
Mg2H7,300,43,1
Po2H9,150,43,1
Sn2H7,150,43,1
GeH4,100,43,1
Sc2H7,150,43,1
H7Se,300,43,1
TeH3,250,43,1
TeH3,100,43,1
Sb2H7,300,43,1
TcH4,250,43,1
PoH4,200,43,1
Ce2H7,100,42,1
LiH4,100,42,1
LiH4,150,42,1
Ti2H7,300,42,1
PoH4,300,42,1
Mg2H7,200,42,1
Mg2H5,100,42,1
MgH3,150,42,1
NbH4,300,42,1
Ti2H7,250,41,1
LiH9,200,41,1
H7I2,150,41,1
P2H5,300,41,1
Mg2H7,150,41,1
Ce2H7,150,41,1
Mg2H5,200,41,1
LiH10,200,41,1
Po2H7,100,41,1
H7Se,100,41,1
H7Se,150,41,1
Si2H9,100,41,1
Si2H9,150,41,1
Mg2H5,250,41,1
PrH4,100,41,1
Mg2H5,300,40,1
PH2,150,40,1
TcH4,100,40,1
H6I,250,40,1
H7I,250,40,1
Sn2H7,100,40,1
Ce2H7,250,40,1
Po2H9,300,39,1
TcH4,300,39,1
H5I2,200,39,1
LiH9,150,39,1
LiH10,150,39,1
Sc2H7,100,39,1
Te2H5,200,39,1
Sb2H5,100,39,1
Sn2H5,150,39,1
Te2H5,150,38,1
NbH4,100,38,1
Ce2H7,300,38,1
PoH3,100,38,1
LiH6,100,38,1
LiH6,150,38,1
Pm2H7,100,38,1
Pm2H7,150,38,1
Po2H5,100,38,1
LiH7,200,38,1
Pm2H7,200,38,1
SnH3,150,38,1
InH4,150,38,1
SiH4,250,38,1
H5I2,300,37,1
LiH9,100,37,1
H3I,100,37,1
Pr2H7,200,37,1
LiH10,100,37,1
Pr2H7,100,37,1
LiH7,150,37,1
Te2H5,100,37,1
La2H7,100,37,1
Si2H7,250,37,1
Sc2H7,250,37,1
Mg2H5,150,37,1
H6Se,300,37,1
PH3,150,37,1
P2H5,100,36,1
Si2H7,200,36,1
Y2H7,200,36,1
H5I2,150,36,1
PoH5,250,36,1
La2H7,200,36,1
Ge2H7,100,36,1
In2H7,150,36,1
LiH8,200,36,1
LiH8,150,36,1
H7Se,200,36,1
PrH4,150,36,1
LiH7,100,36,1
HSe,250,36,1
Pr2H7,150,36,1
Sn2H5,100,36,1
H2S,100,36,1
P2H7,250,36,1
La2H7,150,36,1
InH4,100,35,1
BH,100,35,1
P2H7,300,35,1
H5I2,250,35,1
H7I2,300,35,1
H6I,300,35,1
Sc2H7,300,35,1
Ge2H7,250,35,1
PH2,100,35,1
Po2H9,100,34,1
TeH,300,34,1
TeH3,300,34,1
Ge2H5,100,34,1
LiH8,100,34,1
B2H3,100,34,1
SnH3,100,34,1
SbH3,150,34,1
SiH3,100,34,1
H6Se,100,34,1
H6Se,150,34,1
SbH2,100,34,1
GeH3,100,33,1
Ge2H7,200,33,1
H4I,250,33,1
Ge2H7,300,33,1
HSe,150,33,1
SbH3,200,33,1
PrH4,200,33,1
SbH3,100,33,1
Pm2H7,250,33,1
PoH5,200,33,1
Sb2H5,150,32,1
PrH4,250,32,1
SiH3,200,32,1
SiH3,250,32,1
H9I2,250,32,1
SiH3,300,32,1
Sb2H5,200,32,1
Y2H7,250,32,1
Si2H7,300,32,1
Pr2H7,250,32,1
HSe,200,32,1
LaH4,100,32,1
HSe,100,32,1
H5I,250,32,1
PmH4,150,31,1
PmH4,100,31,1
Si2H7,150,31,1
B2H3,150,31,1
GeH3,250,31,1
SnH4,150,31,1
PoH5,300,31,1
Pm2H7,300,31,1
H4I,200,31,1
Te2H5,300,31,1
La2H7,250,31,1
Te2H5,250,31,1
H5I2,100,31,1
Y2H7,150,30,1
Y2H7,300,30,1
GeH3,300,30,1
Si2H5,200,30,1
Pr2H7,300,30,1
B2H3,200,30,1
Ge2H7,150,30,1
Si2H5,250,30,1
P2H9,250,30,1
PoH5,150,30,1
H7I,150,30,1
H6I,150,30,1
P2H7,200,30,1
PH4,250,30,1
Si2H5,300,30,1
SbH3,250,29,1
B2H3,250,29,1
B2H3,300,29,1
H5I,150,29,1
H7I,200,29,1
GeH3,200,29,1
La2H7,300,29,1
H6I,200,29,1
Eu2H7,100,29,1
Eu2H7,150,29,1
Sb2H5,300,29,1
Sb2H5,250,29,1
P2H9,300,29,1
SiH4,300,29,1
HSe,300,29,1
PH4,300,29,1
SbH2,200,28,1
H7I,100,28,1
SiH3,150,28,1
H5I,300,28,1
H6I,100,28,1
Ge2H5,200,28,1
SiH4,200,28,1
Ge2H5,150,28,1
H5I,200,27,1
Ge2H5,250,27,1
Bi2H3,250,27,1
LaH4,150,27,1
H7I2,100,27,1
SbH2,150,27,1
H5I,100,27,1
Ge2H5,300,27,1
AsH,100,27,1
H9I2,300,27,1
GeH3,150,27,1
SnH4,100,27,1
H9I2,200,26,1
LaH4,200,26,1
Si2H5,150,26,1
