,formula,Tc,P,prm0,prm1,prm2,prm3,prm4,prm5,prm6,prm7,prm8,prm9,prm10,prm11,prm12,prm13,prm14,prm15,prm16,prm17,prm18,prm19,prm20,prm21,prm22,prm23,prm24,prm25,prm26,prm27,prm28,prm29,prm30,prm31,prm32,prm33,prm34,prm35,prm36,prm37,prm38,prm39,prm40,prm41,prm42,prm43,prm44,prm45,prm46,prm47,prm48,prm49
84,ArH4,70.9599,1600.0,20.478,8.796,6.345674432241226,2.1041051237682997,0.1154814683939335,0.3064030894544777,38.94,7.1832,19.470000000000002,15.576,14.679022602568,14.0306694441088,14.639195088863396,14.005551606857457,0.6904351822863791,0.5327246494791132,2.161177194864001,7.7268249641088,1.0805885974320004,0.8644708779456004,175.5,162.60000000000002,174.17806980214243,161.77440899416192,0.6856242994399894,0.553730784703983,43.0,83.8,21.5,17.2,48.905,27.968000000000004,34.26423791652165,20.035459722146044,0.4107961415560991,0.6733120622318146,69.78999999999999,5.552000000000001,34.894999999999996,27.916,4.5,2.4000000000000004,2.8284271247461903,1.5157165665103982,0.34883209584303193,0.6365141682948128,7,0.8,3.5,2.8
85,ArH4,55.1061,1700.0,20.478,8.796,6.345674432241226,2.1041051237682997,0.1154814683939335,0.3064030894544777,38.94,7.1832,19.470000000000002,15.576,14.679022602568,14.0306694441088,14.639195088863396,14.005551606857457,0.6904351822863791,0.5327246494791132,2.161177194864001,7.7268249641088,1.0805885974320004,0.8644708779456004,175.5,162.60000000000002,174.17806980214243,161.77440899416192,0.6856242994399894,0.553730784703983,43.0,83.8,21.5,17.2,48.905,27.968000000000004,34.26423791652165,20.035459722146044,0.4107961415560991,0.6733120622318146,69.78999999999999,5.552000000000001,34.894999999999996,27.916,4.5,2.4000000000000004,2.8284271247461903,1.5157165665103982,0.34883209584303193,0.6365141682948128,7,0.8,3.5,2.8
86,ArH4,52.182,1800.0,20.478,8.796,6.345674432241226,2.1041051237682997,0.1154814683939335,0.3064030894544777,38.94,7.1832,19.470000000000002,15.576,14.679022602568,14.0306694441088,14.639195088863396,14.005551606857457,0.6904351822863791,0.5327246494791132,2.161177194864001,7.7268249641088,1.0805885974320004,0.8644708779456004,175.5,162.60000000000002,174.17806980214243,161.77440899416192,0.6856242994399894,0.553730784703983,43.0,83.8,21.5,17.2,48.905,27.968000000000004,34.26423791652165,20.035459722146044,0.4107961415560991,0.6733120622318146,69.78999999999999,5.552000000000001,34.894999999999996,27.916,4.5,2.4000000000000004,2.8284271247461903,1.5157165665103982,0.34883209584303193,0.6365141682948128,7,0.8,3.5,2.8
87,ArH4,52.005,1900.0,20.478,8.796,6.345674432241226,2.1041051237682997,0.1154814683939335,0.3064030894544777,38.94,7.1832,19.470000000000002,15.576,14.679022602568,14.0306694441088,14.639195088863396,14.005551606857457,0.6904351822863791,0.5327246494791132,2.161177194864001,7.7268249641088,1.0805885974320004,0.8644708779456004,175.5,162.60000000000002,174.17806980214243,161.77440899416192,0.6856242994399894,0.553730784703983,43.0,83.8,21.5,17.2,48.905,27.968000000000004,34.26423791652165,20.035459722146044,0.4107961415560991,0.6733120622318146,69.78999999999999,5.552000000000001,34.894999999999996,27.916,4.5,2.4000000000000004,2.8284271247461903,1.5157165665103982,0.34883209584303193,0.6365141682948128,7,0.8,3.5,2.8
88,ArH4,52.1661,2000.0,20.478,8.796,6.345674432241226,2.1041051237682997,0.1154814683939335,0.3064030894544777,38.94,7.1832,19.470000000000002,15.576,14.679022602568,14.0306694441088,14.639195088863396,14.005551606857457,0.6904351822863791,0.5327246494791132,2.161177194864001,7.7268249641088,1.0805885974320004,0.8644708779456004,175.5,162.60000000000002,174.17806980214243,161.77440899416192,0.6856242994399894,0.553730784703983,43.0,83.8,21.5,17.2,48.905,27.968000000000004,34.26423791652165,20.035459722146044,0.4107961415560991,0.6733120622318146,69.78999999999999,5.552000000000001,34.894999999999996,27.916,4.5,2.4000000000000004,2.8284271247461903,1.5157165665103982,0.34883209584303193,0.6365141682948128,7,0.8,3.5,2.8
89,ArH2,66.8281,1500.0,20.478,13.988,6.345674432241226,3.436676884575713,0.1154814683939335,0.19270671292068048,38.94,12.643999999999998,19.470000000000002,18.356492039602774,14.679022602568,14.318826403423998,14.639195088863396,14.283712436168397,0.6904351822863791,0.6572709329139825,2.161177194864001,3.8124189367573322,1.0805885974320004,1.0187886998893703,175.5,168.33333333333331,174.17806980214243,167.17418807451844,0.6856242994399894,0.6687923545877466,43.0,37.0,21.5,20.27039439401436,48.905,37.273333333333326,34.26423791652165,25.431585100313974,0.4107961415560991,0.5629728578506561,69.78999999999999,18.59333333333333,34.894999999999996,32.899321506006096,4.5,3.333333333333333,2.8284271247461903,2.0,0.34883209584303193,0.5004024235381879,7,2.0,3.5,3.2998316455372216
90,ArH2,63.6579,1600.0,20.478,13.988,6.345674432241226,3.436676884575713,0.1154814683939335,0.19270671292068048,38.94,12.643999999999998,19.470000000000002,18.356492039602774,14.679022602568,14.318826403423998,14.639195088863396,14.283712436168397,0.6904351822863791,0.6572709329139825,2.161177194864001,3.8124189367573322,1.0805885974320004,1.0187886998893703,175.5,168.33333333333331,174.17806980214243,167.17418807451844,0.6856242994399894,0.6687923545877466,43.0,37.0,21.5,20.27039439401436,48.905,37.273333333333326,34.26423791652165,25.431585100313974,0.4107961415560991,0.5629728578506561,69.78999999999999,18.59333333333333,34.894999999999996,32.899321506006096,4.5,3.333333333333333,2.8284271247461903,2.0,0.34883209584303193,0.5004024235381879,7,2.0,3.5,3.2998316455372216
91,ArH2,59.2291,1700.0,20.478,13.988,6.345674432241226,3.436676884575713,0.1154814683939335,0.19270671292068048,38.94,12.643999999999998,19.470000000000002,18.356492039602774,14.679022602568,14.318826403423998,14.639195088863396,14.283712436168397,0.6904351822863791,0.6572709329139825,2.161177194864001,3.8124189367573322,1.0805885974320004,1.0187886998893703,175.5,168.33333333333331,174.17806980214243,167.17418807451844,0.6856242994399894,0.6687923545877466,43.0,37.0,21.5,20.27039439401436,48.905,37.273333333333326,34.26423791652165,25.431585100313974,0.4107961415560991,0.5629728578506561,69.78999999999999,18.59333333333333,34.894999999999996,32.899321506006096,4.5,3.333333333333333,2.8284271247461903,2.0,0.34883209584303193,0.5004024235381879,7,2.0,3.5,3.2998316455372216
92,ArH2,60.5324,1800.0,20.478,13.988,6.345674432241226,3.436676884575713,0.1154814683939335,0.19270671292068048,38.94,12.643999999999998,19.470000000000002,18.356492039602774,14.679022602568,14.318826403423998,14.639195088863396,14.283712436168397,0.6904351822863791,0.6572709329139825,2.161177194864001,3.8124189367573322,1.0805885974320004,1.0187886998893703,175.5,168.33333333333331,174.17806980214243,167.17418807451844,0.6856242994399894,0.6687923545877466,43.0,37.0,21.5,20.27039439401436,48.905,37.273333333333326,34.26423791652165,25.431585100313974,0.4107961415560991,0.5629728578506561,69.78999999999999,18.59333333333333,34.894999999999996,32.899321506006096,4.5,3.333333333333333,2.8284271247461903,2.0,0.34883209584303193,0.5004024235381879,7,2.0,3.5,3.2998316455372216
93,ArH2,53.2339,1900.0,20.478,13.988,6.345674432241226,3.436676884575713,0.1154814683939335,0.19270671292068048,38.94,12.643999999999998,19.470000000000002,18.356492039602774,14.679022602568,14.318826403423998,14.639195088863396,14.283712436168397,0.6904351822863791,0.6572709329139825,2.161177194864001,3.8124189367573322,1.0805885974320004,1.0187886998893703,175.5,168.33333333333331,174.17806980214243,167.17418807451844,0.6856242994399894,0.6687923545877466,43.0,37.0,21.5,20.27039439401436,48.905,37.273333333333326,34.26423791652165,25.431585100313974,0.4107961415560991,0.5629728578506561,69.78999999999999,18.59333333333333,34.894999999999996,32.899321506006096,4.5,3.333333333333333,2.8284271247461903,2.0,0.34883209584303193,0.5004024235381879,7,2.0,3.5,3.2998316455372216
94,ArH2,50.9011,2000.0,20.478,13.988,6.345674432241226,3.436676884575713,0.1154814683939335,0.19270671292068048,38.94,12.643999999999998,19.470000000000002,18.356492039602774,14.679022602568,14.318826403423998,14.639195088863396,14.283712436168397,0.6904351822863791,0.6572709329139825,2.161177194864001,3.8124189367573322,1.0805885974320004,1.0187886998893703,175.5,168.33333333333331,174.17806980214243,167.17418807451844,0.6856242994399894,0.6687923545877466,43.0,37.0,21.5,20.27039439401436,48.905,37.273333333333326,34.26423791652165,25.431585100313974,0.4107961415560991,0.5629728578506561,69.78999999999999,18.59333333333333,34.894999999999996,32.899321506006096,4.5,3.333333333333333,2.8284271247461903,2.0,0.34883209584303193,0.5004024235381879,7,2.0,3.5,3.2998316455372216
95,ArH2,0.2369,1400.0,20.478,13.988,6.345674432241226,3.436676884575713,0.1154814683939335,0.19270671292068048,38.94,12.643999999999998,19.470000000000002,18.356492039602774,14.679022602568,14.318826403423998,14.639195088863396,14.283712436168397,0.6904351822863791,0.6572709329139825,2.161177194864001,3.8124189367573322,1.0805885974320004,1.0187886998893703,175.5,168.33333333333331,174.17806980214243,167.17418807451844,0.6856242994399894,0.6687923545877466,43.0,37.0,21.5,20.27039439401436,48.905,37.273333333333326,34.26423791652165,25.431585100313974,0.4107961415560991,0.5629728578506561,69.78999999999999,18.59333333333333,34.894999999999996,32.899321506006096,4.5,3.333333333333333,2.8284271247461903,2.0,0.34883209584303193,0.5004024235381879,7,2.0,3.5,3.2998316455372216
96,ArH,0.019,1000.0,20.478,20.478,6.345674432241226,6.345674432241225,0.1154814683939335,0.11548146839393342,38.94,19.47,19.470000000000002,19.470000000000002,14.679022602568,14.679022602568,14.639195088863396,14.639195088863396,0.6904351822863791,0.6904351822863791,2.161177194864001,1.0805885974320004,1.0805885974320004,1.0805885974320004,175.5,175.5,174.17806980214243,174.17806980214243,0.6856242994399894,0.6856242994399894,43.0,21.5,21.5,21.5,48.905,48.905,34.26423791652165,34.26423791652165,0.4107961415560991,0.4107961415560991,69.78999999999999,34.894999999999996,34.894999999999996,34.894999999999996,4.5,4.5,2.8284271247461903,2.8284271247461903,0.34883209584303193,0.34883209584303193,7,3.5,3.5,3.5
97,ArH,1.7753,1200.0,20.478,20.478,6.345674432241226,6.345674432241225,0.1154814683939335,0.11548146839393342,38.94,19.47,19.470000000000002,19.470000000000002,14.679022602568,14.679022602568,14.639195088863396,14.639195088863396,0.6904351822863791,0.6904351822863791,2.161177194864001,1.0805885974320004,1.0805885974320004,1.0805885974320004,175.5,175.5,174.17806980214243,174.17806980214243,0.6856242994399894,0.6856242994399894,43.0,21.5,21.5,21.5,48.905,48.905,34.26423791652165,34.26423791652165,0.4107961415560991,0.4107961415560991,69.78999999999999,34.894999999999996,34.894999999999996,34.894999999999996,4.5,4.5,2.8284271247461903,2.8284271247461903,0.34883209584303193,0.34883209584303193,7,3.5,3.5,3.5
98,ArH,5.9378,1400.0,20.478,20.478,6.345674432241226,6.345674432241225,0.1154814683939335,0.11548146839393342,38.94,19.47,19.470000000000002,19.470000000000002,14.679022602568,14.679022602568,14.639195088863396,14.639195088863396,0.6904351822863791,0.6904351822863791,2.161177194864001,1.0805885974320004,1.0805885974320004,1.0805885974320004,175.5,175.5,174.17806980214243,174.17806980214243,0.6856242994399894,0.6856242994399894,43.0,21.5,21.5,21.5,48.905,48.905,34.26423791652165,34.26423791652165,0.4107961415560991,0.4107961415560991,69.78999999999999,34.894999999999996,34.894999999999996,34.894999999999996,4.5,4.5,2.8284271247461903,2.8284271247461903,0.34883209584303193,0.34883209584303193,7,3.5,3.5,3.5
99,HfH2,0.192,0.0001,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
100,HfH2,0.047,0.0001,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
101,HfH2,0.081,10.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
102,HfH2,0.012,10.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
103,HfH2,0.021,30.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
104,HfH2,0.001,30.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
105,HfH2,0.008,50.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
106,HfH2,8.158999999999999,180.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
107,HfH2,5.9879999999999995,180.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
108,HfH2,6.207000000000001,240.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
109,HfH2,4.322,240.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
110,HfH2,12.804,260.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
111,HfH2,10.62,260.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
112,HfH2,7.962000000000001,280.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
113,HfH2,9.911,280.0,89.74900000000001,60.16866666666667,13.413348575206715,5.660372138167562,0.034701321780941,0.06130495171662646,177.482,58.82466666666667,88.741,83.66581715903389,10.211752002568,11.340646003423998,9.63380838378227,10.806746612421282,0.6370975113588825,0.5012440167030277,6.773364005135999,6.790599336757332,3.3866820025679996,3.1929944129843584,209.0,190.66666666666666,201.63333057805696,184.30981202128118,0.6581099875431143,0.6901856760188042,110.0,14.666666666666657,55.0,51.85449728701348,1258.505,843.6733333333333,187.2619288590182,78.90642610317589,0.03444468865566177,0.06086528334187104,2488.99,824.9933333333332,1244.4950000000001,1173.32113820367,2.5,2.0,2.0,1.5874010519681994,0.5004024235381879,0.6365141682948128,3,0.6666666666666666,1.5,1.4142135623730951
114,PH3,9.0,100.0,15.990880999,8.4994404995,5.587624906342945,2.3732521790980594,0.13997979823621506,0.30009484508307804,29.965761998,6.9874404995,14.982880999,12.975555567013169,12.042560002567999,12.820497003852,11.941629181296143,12.743133693705872,0.6847777507838013,0.5065650891057608,3.1117480051359987,7.577154003852,1.5558740025679993,1.3474264113116623,188.5,171.25,185.3159464266365,168.93387981604522,0.6763035274816835,0.6309804664149701,69.0,59.75,34.5,29.877876430563134,165.655,89.83250000000001,66.6736304696242,30.563009715658485,0.17514446453839225,0.3608394677589621,303.29,68.8175,151.645,131.3284223568912,3.0,2.0,2.23606797749979,1.4953487812212205,0.45056120886630463,0.6615632381579821,4,0.5,2.0,1.7320508075688772
115,PH3,83.0,200.0,15.990880999,8.4994404995,5.587624906342945,2.3732521790980594,0.13997979823621506,0.30009484508307804,29.965761998,6.9874404995,14.982880999,12.975555567013169,12.042560002567999,12.820497003852,11.941629181296143,12.743133693705872,0.6847777507838013,0.5065650891057608,3.1117480051359987,7.577154003852,1.5558740025679993,1.3474264113116623,188.5,171.25,185.3159464266365,168.93387981604522,0.6763035274816835,0.6309804664149701,69.0,59.75,34.5,29.877876430563134,165.655,89.83250000000001,66.6736304696242,30.563009715658485,0.17514446453839225,0.3608394677589621,303.29,68.8175,151.645,131.3284223568912,3.0,2.0,2.23606797749979,1.4953487812212205,0.45056120886630463,0.6615632381579821,4,0.5,2.0,1.7320508075688772
116,PH2,49.0,100.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
117,PH2,32.1,100.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
118,PH2,55.5,150.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
119,PH2,35.2,150.0,15.990880999,10.996587332666667,5.587624906342945,3.1572211761249727,0.13997979823621506,0.23001050559056802,29.965761998,9.652587332666666,14.982880999,14.1259956748053,12.042560002567999,12.561184670090665,11.941629181296143,12.470159834656199,0.6847777507838013,0.5913241925821939,3.1117480051359987,5.570060670090665,1.5558740025679993,1.4668920771835843,188.5,177.0,185.3159464266365,174.22699049213443,0.6763035274816835,0.6802798400903995,69.0,28.33333333333333,34.5,32.526911934581186,165.655,115.10666666666667,66.6736304696242,39.6383389985808,0.17514446453839225,0.28155002366095233,303.29,96.42666666666666,151.645,142.972277110712,3.0,2.333333333333333,2.23606797749979,1.7099759466766968,0.45056120886630463,0.5982695885852573,4,0.9999999999999999,2.0,1.8856180831641267
