formula,P,Tc,AD
CaH5,150,118,1
AsH9,100,118,1
AsH7,100,118,1
AsH9,150,118,1
AsH6,100,118,1
AsH8,150,118,1
AsH5,150,118,1
AsH5,100,118,1
As2H9,100,117,1
AsH7,150,117,1
As2H9,150,117,1
AsH6,150,117,1
CaH5,200,116,1
As2H9,300,115,1
AsH6,300,115,1
AsH5,300,115,1
AsH6,200,114,1
AsH7,200,114,1
AsH5,200,114,1
AsH9,200,114,1
AsH10,200,114,1
AsH8,200,114,1
As2H9,200,114,1
PH3,250,113,1
PH3,300,113,1
P2H7,250,113,1
P2H9,300,113,1
PH5,300,113,1
PH5,250,113,1
PH4,300,113,1
PH4,250,113,1
P2H9,250,113,1
P2H7,300,113,1
TiH7,300,111,1
ScH7,250,108,1
ScH7,150,107,1
ScH7,100,107,1
TiH7,150,107,1
H7Se2,250,106,1
H4Se,250,106,1
ScH7,200,104,1
P2H9,100,103,1
PH5,150,103,1
P2H7,100,103,1
PH3,100,103,1
P2H7,150,103,1
P2H9,150,103,1
PH4,150,103,1
PH5,100,103,1
PH4,100,103,1
PH3,150,103,1
H5Se2,300,101,1
H5Se2,250,101,1
H5Se2,200,101,1
ScH6,250,101,1
SrH7,100,100,1
SrH6,100,100,1
SrH6,150,100,1
SrH6,200,100,1
SrH6,300,100,1
SrH6,250,100,1
SrH7,150,100,1
SrH7,200,100,1
SrH7,250,100,1
SrH7,300,100,1
SbH6,150,99,1
SbH7,200,99,1
SbH7,150,99,1
SbH4,100,99,1
SbH7,250,99,1
SbH6,300,99,1
SbH7,300,99,1
SbH6,250,99,1
SbH6,200,99,1
SbH7,100,99,1
SbH6,100,99,1
SbH4,150,99,1
SbH4,200,99,1
Sb2H7,100,99,1
Sb2H7,150,99,1
Sb2H7,200,99,1
Sb2H7,250,99,1
Sb2H9,150,99,1
Sb2H9,200,99,1
Sb2H9,250,99,1
Sb2H9,300,99,1
SbH4,250,99,1
SbH4,300,99,1
Sb2H9,100,99,1
SbH5,150,99,1
SbH5,200,99,1
SbH5,300,99,1
SbH5,100,99,1
SbH5,250,99,1
NdH5,300,98,1
SmH6,250,98,1
SmH6,300,98,1
NdH6,100,98,1
NdH5,100,98,1
NdH6,150,98,1
NdH6,200,98,1
NdH6,250,98,1
NdH6,300,98,1
NdH5,250,98,1
SmH6,200,98,1
SmH6,150,98,1
NdH7,150,98,1
NdH7,200,98,1
SmH6,100,98,1
BaH5,100,98,1
NdH5,200,98,1
NdH5,150,98,1
NdH7,100,98,1
BaH5,250,98,1
BaH6,250,98,1
BaH6,300,98,1
BaH6,200,98,1
BaH6,150,98,1
BaH6,100,98,1
BaH5,300,98,1
H5Se2,150,98,1
BaH5,200,98,1
BaH5,150,98,1
BaH7,100,98,1
H10Pb,300,97,1
H6Pb,300,95,1
H9Pb,300,95,1
H7Pb,300,95,1
H8Pb,300,95,1
H4Se,150,94,1
H4Se,100,94,1
ScH5,300,94,1
ScH6,300,94,1
TiH6,300,94,1
H7Se2,150,94,1
H7Se2,100,94,1
BiH9,300,93,1
BiH10,300,93,1
BiH7,300,93,1
H5Pb,300,93,1
BiH5,300,93,1
BiH6,300,93,1
