formula,P,Tc,AD
EuH7,200,102,1
InH10,200,102,1
AsH5,100,102,1
NdH5,100,102,1
BiH7,150,102,1
InH9,200,101,1
H9Pb,100,101,1
InH8,250,101,1
AsH4,100,101,1
SiH6,250,101,1
H8Pb,150,101,1
GeH6,100,101,1
H7Pb,250,101,1
Sr2H9,100,101,1
PoH8,100,100,1
BiH7,100,100,1
EuH7,150,100,1
InH10,150,100,1
H7Pb,200,99,1
SiH6,200,99,1
H8Pb,100,99,1
InH8,200,99,1
SbH7,300,99,1
InH9,150,99,1
EuH7,100,98,1
InH10,100,98,1
Sm2H9,300,98,1
PrH6,300,98,1
CeH6,300,98,1
InH8,150,97,1
ScH5,300,97,1
InH9,100,97,1
SbH7,250,97,1
SiH6,150,97,1
H7Pb,150,97,1
PrH6,250,96,1
DyH6,300,96,1
TbH6,300,96,1
Sm2H9,250,96,1
CeH6,250,96,1
Nd2H9,300,96,1
PoH7,300,95,1
H6Pb,300,95,1
ScH5,250,95,1
InH8,100,95,1
H7Pb,100,95,1
SbH7,200,95,1
SiH6,100,95,1
DyH6,250,94,1
TbH6,250,94,1
CeH6,200,94,1
Nd2H9,250,94,1
Sm2H9,200,94,1
BiH6,300,94,1
PrH6,200,94,1
LaH6,300,94,1
H6Pb,250,93,1
PoH7,250,93,1
SbH7,150,93,1
Ba2H9,300,93,1
ScH5,200,93,1
PmH6,300,93,1
PrH6,150,92,1
Nd2H9,200,92,1
TbH6,200,92,1
GeH5,300,92,1
SnH10,300,92,1
CeH6,150,92,1
Sm2H9,150,92,1
BiH6,250,92,1
LaH6,250,92,1
SnH9,300,92,1
DyH6,200,92,1
EuH6,300,91,1
TbH6,150,91,1
H6Pb,200,91,1
InH6,200,91,1
Ba2H9,250,91,1
ScH5,150,91,1
PmH6,250,91,1
SbH7,100,91,1
CeH6,100,91,1
LaH6,200,91,1
PoH7,200,91,1
H7S2,300,90,1
Nd2H9,150,90,1
DyH6,150,90,1
Sm2H9,100,90,1
SnH8,300,90,1
BiH6,200,90,1
SnH9,250,90,1
PrH6,100,90,1
GeH5,250,90,1
SnH10,250,90,1
ScH5,100,89,1
H3S,300,89,1
PmH6,200,89,1
PoH7,150,89,1
H6Pb,150,89,1
EuH6,250,89,1
InH6,150,89,1
Ba2H9,200,89,1
TbH6,100,89,1
LaH6,150,89,1
SnH8,250,88,1
DyH6,100,88,1
H4S,300,88,1
BiH6,150,88,1
YH4,300,88,1
H7S2,250,88,1
Ba2H9,150,88,1
SnH10,200,88,1
SnH9,200,88,1
GeH5,200,88,1
Nd2H9,100,88,1
H10Se,300,87,1
LiH4,300,87,1
H6Pb,100,87,1
LaH6,100,87,1
EuH6,200,87,1
H3S,250,87,1
