formula,P,Tc,AD
EuH6,150,58,1
EuH6,100,58,1
EuH5,300,58,1
EuH5,250,58,1
EuH5,200,58,1
EuH5,150,58,1
EuH5,100,58,1
EuH4,300,58,1
EuH4,250,58,1
SmH9,250,58,1
SmH9,200,58,1
SmH9,150,58,1
SmH9,100,58,1
SmH8,300,58,1
SmH8,250,58,1
SmH8,200,58,1
SmH8,150,58,1
SmH8,100,58,1
SmH7,300,58,1
SmH7,250,58,1
SmH7,200,58,1
SmH7,150,58,1
SmH7,100,58,1
SmH6,300,58,1
SmH6,250,58,1
SmH6,200,58,1
SmH6,150,58,1
SmH6,100,58,1
SmH9,300,58,1
SmH10,100,58,1
SmH10,150,58,1
SmH10,200,58,1
SmH10,300,58,1
SmH10,250,58,1
BaH7,150,58,1
In2H9,200,58,1
In2H9,100,58,1
In2H7,300,58,1
In2H7,250,58,1
In2H7,200,58,1
In2H7,150,58,1
In2H7,100,58,1
In2H9,150,58,1
In2H9,250,58,1
In2H9,300,58,1
SnH5,250,58,1
SnH5,200,58,1
SnH5,150,58,1
SnH5,100,58,1
SnH3,300,58,1
SnH3,250,58,1
SnH3,200,58,1
SnH3,150,58,1
SnH3,100,58,1
InH10,300,58,1
InH10,250,58,1
InH6,100,58,1
InH5,300,58,1
InH5,250,58,1
InH5,200,58,1
InH5,150,58,1
InH5,100,58,1
InH4,300,58,1
InH4,250,58,1
InH4,200,58,1
InH4,150,58,1
InH4,100,58,1
InH6,150,58,1
InH6,200,58,1
InH6,250,58,1
InH8,300,58,1
InH10,200,58,1
InH10,150,58,1
InH10,100,58,1
InH9,300,58,1
InH9,250,58,1
InH9,200,58,1
InH9,150,58,1
InH9,100,58,1
InH8,250,58,1
InH6,300,58,1
InH8,200,58,1
InH8,150,58,1
InH8,100,58,1
SnH6,100,58,1
SnH5,300,58,1
SnH6,150,58,1
H9I2,300,58,1
H9I2,250,58,1
H9I2,200,58,1
H9I2,150,58,1
H9I2,100,58,1
H7I2,300,58,1
H7I2,250,58,1
H7I2,200,58,1
H7I2,150,58,1
H7I2,100,58,1
H5I2,300,58,1
H7I,300,58,1
H7I,250,58,1
H7I,200,58,1
H7I,150,58,1
H7I,100,58,1
H6I,300,58,1
H6I,250,58,1
H6I,200,58,1
H6I,150,58,1
H6I,100,58,1
H5I,300,58,1
H5I,250,58,1
H3I2,100,58,1
H5I2,250,58,1
H5I2,200,58,1
H5I2,150,58,1
H5I2,100,58,1
H3I2,300,58,1
H3I2,250,58,1
H3I2,200,58,1
H3I2,150,58,1
H5I,150,58,1
BaH7,300,58,1
BaH7,200,58,1
BaH7,100,58,1
BaH6,300,58,1
BaH6,250,58,1
BaH5,300,58,1
BaH5,250,58,1
BaH5,200,58,1
BaH5,150,58,1
BaH5,100,58,1
BaH4,300,58,1
BaH4,250,58,1
BaH4,200,58,1
BaH4,150,58,1
BaH4,100,58,1
BaH7,250,58,1
BaH8,100,58,1
BaH8,150,58,1
BaH10,300,58,1
BaH10,250,58,1
BaH10,200,58,1
BaH10,150,58,1
BaH10,100,58,1
BaH9,300,58,1
BaH9,250,58,1
BaH9,200,58,1
BaH9,150,58,1
BaH9,100,58,1
BaH8,300,58,1
BaH8,250,58,1
BaH8,200,58,1
